entry,time,day_id,workday,holiday,x,y,occupant_id,height,camera_id
1970881,10:16:36.489000,3,True,False,484,235,10593,1185,cam2
1970923,10:16:39.894000,3,True,False,426,137,6882,1216,cam1
1970966,10:16:43.400000,3,True,False,187,201,6890,1582,cam1
1971001,10:16:46.395000,3,True,False,187,199,6890,1586,cam1
1971013,10:16:47.399000,3,True,False,430,136,6882,1143,cam1
1971085,10:16:53.394000,3,True,False,363,126,6897,1232,cam1
1971107,10:16:55.194000,3,True,False,192,210,6890,1485,cam1
1971126,10:16:56.905000,3,True,False,215,237,6890,1409,cam1
1971190,10:17:02.190000,3,True,False,424,140,6882,1135,cam1
1971271,10:17:08.995000,3,True,False,365,125,6897,1210,cam1
1971314,10:17:14.195000,3,True,False,361,127,6897,1102,cam1
1971328,10:17:15.898000,3,True,False,419,135,6882,1134,cam1
1971366,10:17:20.698000,3,True,False,363,128,6897,1232,cam1
1971373,10:17:21.399000,3,True,False,418,136,6882,1159,cam1
1971397,10:17:24.397000,3,True,False,419,137,6882,1142,cam1
1971401,10:17:24.893000,3,True,False,418,135,6882,1158,cam1
1971465,10:17:32.992000,3,True,False,365,125,6897,1210,cam1
1971667,10:17:57.698000,3,True,False,419,137,6882,1143,cam1
1971742,10:18:03.764000,3,True,False,423,125,6120,1756,cam0
1971905,10:18:20.892000,3,True,False,361,128,6897,1129,cam1
1971914,10:18:21.569000,3,True,False,442,115,6137,1621,cam0
1971983,10:18:27.690000,3,True,False,488,235,10610,1186,cam2
1972084,10:18:36.194000,3,True,False,423,139,6882,1091,cam1
1972185,10:18:45.001000,3,True,False,365,124,6897,1217,cam1
1972196,10:18:46.196000,3,True,False,423,139,6882,1091,cam1
1972207,10:18:47.270000,3,True,False,500,250,6158,967,cam0
1972224,10:18:48.900000,3,True,False,425,139,6882,1091,cam1
1972241,10:18:50.195000,3,True,False,398,239,6934,1566,cam1
1972242,10:18:50.395000,3,True,False,426,139,6882,1091,cam1
1972375,10:19:02.391000,3,True,False,366,124,6897,1186,cam1
1972545,10:19:12.402000,3,True,False,363,125,6897,1210,cam1
1972555,10:19:13.195000,3,True,False,429,134,6882,1158,cam1
1972633,10:19:17.891000,3,True,False,365,125,6897,1210,cam1
1972797,10:19:29.892000,3,True,False,367,122,6897,1129,cam1
1972898,10:19:44.392000,3,True,False,366,124,6897,1186,cam1
1972937,10:19:52.572000,3,True,False,441,114,6223,1597,cam0
1973169,10:20:08.572000,3,True,False,440,114,6223,1576,cam0
1973183,10:20:09.695000,3,True,False,427,135,6962,1199,cam1
1973372,10:20:28.208000,3,True,False,366,124,6897,1186,cam1
1973558,10:20:42.767000,3,True,False,441,115,6240,1597,cam0
1973582,10:20:44.696000,3,True,False,363,125,6897,1210,cam1
1973680,10:20:52.700000,3,True,False,430,134,6973,1142,cam1
1973694,10:20:53.398000,3,True,False,325,297,6976,920,cam1
1973718,10:20:55.194000,3,True,False,362,125,6897,1239,cam1
1973760,10:20:58.572000,3,True,False,440,115,6262,1601,cam0
1974040,10:21:20.793000,3,True,False,440,115,6262,1610,cam0
1974107,10:21:25.699000,3,True,False,366,124,6897,1178,cam1
1974250,10:21:36.197000,3,True,False,364,125,6897,1210,cam1
1974259,10:21:36.736000,3,True,False,364,125,6897,1210,cam1
1974304,10:21:39.392000,3,True,False,364,125,6897,1210,cam1
1974328,10:21:40.690000,3,True,False,363,125,6897,1210,cam1
1974439,10:21:48.191000,3,True,False,319,274,7005,1403,cam1
1974456,10:21:49.693000,3,True,False,419,136,6973,1134,cam1
1974471,10:21:51.294000,3,True,False,442,114,6300,1591,cam0
1974487,10:21:52.194000,3,True,False,428,132,6973,1133,cam1
1974512,10:21:53.397000,3,True,False,302,278,7009,1331,cam1
1974582,10:21:57.897000,3,True,False,430,132,6973,1139,cam1
1974591,10:21:58.495000,3,True,False,442,115,6300,1606,cam0
1974621,10:22:00.893000,3,True,False,418,136,6973,1151,cam1
1974648,10:22:02.998000,3,True,False,440,112,6300,1539,cam0
1974651,10:22:03.294000,3,True,False,440,112,6300,1545,cam0
1974656,10:22:03.693000,3,True,False,418,136,6973,1150,cam1
1974719,10:22:08.695000,3,True,False,365,125,6897,1217,cam1
1974772,10:22:12.195000,3,True,False,363,125,6897,1210,cam1
1974847,10:22:16.899000,3,True,False,430,134,6973,1142,cam1
1974861,10:22:17.694000,3,True,False,349,296,7034,1080,cam1
1974894,10:22:19.442000,3,True,False,313,133,10628,1851,cam2
1975051,10:22:30.196000,3,True,False,417,135,6973,1166,cam1
1975104,10:22:33.998000,3,True,False,443,114,6329,1571,cam0
1975107,10:22:34.196000,3,True,False,419,135,6973,1134,cam1
1975149,10:22:36.692000,3,True,False,419,136,6973,1134,cam1
1975150,10:22:36.789000,3,True,False,443,113,6329,1555,cam0
1975197,10:22:39.695000,3,True,False,363,125,6897,1210,cam1
1975206,10:22:40.297000,3,True,False,442,112,6329,1571,cam0
1975270,10:22:44.198000,3,True,False,363,125,6897,1210,cam1
1975311,10:22:46.790000,3,True,False,441,114,6329,1571,cam0
1975324,10:22:47.711000,3,True,False,364,125,6897,1202,cam1
1975373,10:22:50.692000,3,True,False,419,136,6973,1134,cam1
1975544,10:23:00.892000,3,True,False,342,290,7037,1123,cam1
1975566,10:23:02.198000,3,True,False,344,287,7037,1141,cam1
1975576,10:23:02.698000,3,True,False,343,290,7037,1132,cam1
1975703,10:23:11.795000,3,True,False,441,111,6353,1550,cam0
1975747,10:23:14.391000,3,True,False,364,124,6897,1170,cam1
1975758,10:23:15.194000,3,True,False,348,292,7037,1070,cam1
1975881,10:23:27.195000,3,True,False,363,125,6897,1210,cam1
1975941,10:23:31.996000,3,True,False,363,125,6897,1210,cam1
1975967,10:23:33.698000,3,True,False,419,136,7052,1134,cam1
1976040,10:23:38.195000,3,True,False,427,135,7052,1199,cam1
1976047,10:23:38.698000,3,True,False,364,125,6897,1194,cam1
1976074,10:23:40.196000,3,True,False,363,125,6897,1210,cam1
1976180,10:23:46.793000,3,True,False,442,119,6371,1401,cam0
1976237,10:23:50.697000,3,True,False,347,294,7037,1071,cam1
1976240,10:23:50.791000,3,True,False,503,246,6379,988,cam0
1976379,10:24:00.400000,3,True,False,364,124,6897,1170,cam1
1976409,10:24:02.391000,3,True,False,338,293,7064,1133,cam1
1976605,10:24:16.396000,3,True,False,367,122,6897,1111,cam1
1976688,10:24:23.198000,3,True,False,366,122,6897,1120,cam1
1976689,10:24:23.198000,3,True,False,423,140,7052,1135,cam1
1976819,10:24:33.891000,3,True,False,345,300,7064,974,cam1
1976830,10:24:34.693000,3,True,False,363,126,6897,1224,cam1
1976835,10:24:35.196000,3,True,False,425,139,7052,1091,cam1
1976844,10:24:35.897000,3,True,False,425,139,7052,1091,cam1
1976883,10:24:38.994000,3,True,False,424,140,7052,1091,cam1
1976886,10:24:39.196000,3,True,False,363,125,6897,1210,cam1
1976891,10:24:39.736000,3,True,False,363,125,6897,1217,cam1
1976899,10:24:40.195000,3,True,False,344,300,7064,974,cam1
1976996,10:24:49.698000,3,True,False,423,139,7052,1091,cam1
1977153,10:25:02.698000,3,True,False,364,124,6897,1178,cam1
1977294,10:25:14.191000,3,True,False,365,124,6897,1186,cam1
1977329,10:25:16.895000,3,True,False,345,297,7072,922,cam1
1977361,10:25:19.396000,3,True,False,344,286,7072,919,cam1
1977423,10:25:24.190000,3,True,False,363,125,6897,1210,cam1
1977514,10:25:31.407000,3,True,False,363,125,6897,1217,cam1
1977518,10:25:31.891000,3,True,False,425,140,7052,1135,cam1
1977543,10:25:33.792000,3,True,False,500,250,6442,967,cam0
1977740,10:25:50.898000,3,True,False,343,297,7072,1033,cam1
1977757,10:25:52.700000,3,True,False,363,129,7087,1211,cam1
1977780,10:25:54.894000,3,True,False,346,299,7072,1004,cam1
1977785,10:25:55.391000,3,True,False,425,140,7052,1126,cam1
1977799,10:25:56.490000,3,True,False,499,248,6462,1000,cam0
1978051,10:26:16.693000,3,True,False,425,140,7052,1117,cam1
1978088,10:26:19.896000,3,True,False,364,125,7090,1170,cam1
1978100,10:26:20.691000,3,True,False,365,124,7090,1186,cam1
1978197,10:26:28.893000,3,True,False,425,140,7052,1135,cam1
1978230,10:26:32.898000,3,True,False,365,125,7090,1210,cam1
1978236,10:26:33.690000,3,True,False,365,125,7090,1202,cam1
1978239,10:26:33.989000,3,True,False,500,248,6500,1000,cam0
1978376,10:26:46.397000,3,True,False,365,124,7090,1202,cam1
1978526,10:26:56.998000,3,True,False,502,250,6531,966,cam0
1978582,10:27:00.195000,3,True,False,425,139,7052,1091,cam1
1978597,10:27:00.899000,3,True,False,425,139,7052,1091,cam1
1978664,10:27:04.801000,3,True,False,441,119,6532,1401,cam0
1978678,10:27:05.695000,3,True,False,426,140,7052,1099,cam1
1978719,10:27:08.199000,3,True,False,425,140,7052,1117,cam1
1978740,10:27:09.393000,3,True,False,361,126,7097,1247,cam1
1978749,10:27:09.898000,3,True,False,360,127,7097,1210,cam1
1978770,10:27:11.290000,3,True,False,441,119,6532,1395,cam0
1978823,10:27:14.397000,3,True,False,361,127,7097,1210,cam1
1978848,10:27:15.892000,3,True,False,344,298,7092,1024,cam1
1978997,10:27:25.397000,3,True,False,361,127,7097,1210,cam1
1979036,10:27:27.997000,3,True,False,288,215,6582,1293,cam0
1979057,10:27:28.993000,3,True,False,287,216,6582,1286,cam0
1979061,10:27:29.292000,3,True,False,285,218,6582,1256,cam0
1979122,10:27:32.023000,3,True,False,465,237,10702,1182,cam2
1979195,10:27:34.891000,3,True,False,425,140,7052,1091,cam1
1979287,10:27:38.505000,3,True,False,458,233,10702,1141,cam2
1979371,10:27:42.008000,3,True,False,459,233,10702,1141,cam2
1979373,10:27:42.200000,3,True,False,358,126,7097,1194,cam1
1979451,10:27:45.513000,3,True,False,459,232,10702,1142,cam2
1979452,10:27:45.692000,3,True,False,348,299,7092,932,cam1
1979458,10:27:45.891000,3,True,False,349,299,7092,932,cam1
1979461,10:27:46.010000,3,True,False,459,234,10702,1141,cam2
1979524,10:27:49.894000,3,True,False,347,302,7092,975,cam1
1979525,10:27:49.989000,3,True,False,443,111,6636,1534,cam0
1979571,10:27:52.893000,3,True,False,425,140,7052,1099,cam1
1979599,10:27:55.193000,3,True,False,427,140,7052,1135,cam1
1979632,10:27:57.699000,3,True,False,361,127,7097,1210,cam1
1979855,10:28:07.515000,3,True,False,458,231,10704,1098,cam2
1979886,10:28:08.711000,3,True,False,458,231,10704,1098,cam2
1979899,10:28:09.300000,3,True,False,292,217,6651,1293,cam0
1980060,10:28:15.895000,3,True,False,428,140,7052,1046,cam1
1980087,10:28:17.003000,3,True,False,443,111,6640,1540,cam0
1980121,10:28:18.399000,3,True,False,346,303,7092,923,cam1
1980205,10:28:22.199000,3,True,False,425,140,7052,1135,cam1
1980276,10:28:25.052000,3,True,False,458,232,10704,1158,cam2
1980306,10:28:26.295000,3,True,False,442,111,6680,1545,cam0
1980369,10:28:28.897000,3,True,False,347,299,7092,963,cam1
1980436,10:28:31.712000,3,True,False,459,232,10704,1142,cam2
1980486,10:28:34.299000,3,True,False,292,218,6651,1287,cam0
1980510,10:28:35.695000,3,True,False,365,124,7097,1210,cam1
1980519,10:28:36.299000,3,True,False,292,218,6651,1293,cam0
1980554,10:28:38.198000,3,True,False,364,127,7097,1210,cam1
1980628,10:28:42.497000,3,True,False,501,249,6734,984,cam0
1980646,10:28:43.210000,3,True,False,458,231,10705,1183,cam2
1980688,10:28:44.999000,3,True,False,281,218,6651,1225,cam0
1980743,10:28:47.195000,3,True,False,425,139,7052,1091,cam1
1980783,10:28:48.892000,3,True,False,346,300,7092,984,cam1
1980796,10:28:49.391000,3,True,False,366,122,7097,1170,cam1
1980892,10:28:53.401000,3,True,False,348,302,7092,975,cam1
1981030,10:28:59.203000,3,True,False,366,123,7097,1169,cam1
1981033,10:28:59.204000,3,True,False,458,231,10705,1183,cam2
1981172,10:29:06.697000,3,True,False,425,140,7052,1135,cam1
1981299,10:29:13.692000,3,True,False,366,124,7097,1170,cam1
1981360,10:29:16.498000,3,True,False,284,218,6651,1249,cam0
1981361,10:29:16.498000,3,True,False,484,246,6758,1184,cam0
1981522,10:29:22.836000,3,True,False,286,219,6651,1248,cam0
1981567,10:29:24.513000,3,True,False,457,231,10705,1183,cam2
1981586,10:29:25.301000,3,True,False,441,111,6769,1517,cam0
1981668,10:29:28.713000,3,True,False,457,232,10705,1182,cam2
1981686,10:29:29.492000,3,True,False,287,218,6651,1286,cam0
1981886,10:29:38.296000,3,True,False,286,219,6651,1248,cam0
1981972,10:29:41.901000,3,True,False,426,140,7052,1135,cam1
1982005,10:29:43.395000,3,True,False,343,301,7208,994,cam1
1982013,10:29:43.710000,3,True,False,458,231,10705,1183,cam2
1982052,10:29:45.696000,3,True,False,427,140,7052,1135,cam1
1982054,10:29:45.709000,3,True,False,458,231,10705,1183,cam2
1982139,10:29:49.792000,3,True,False,441,111,6806,1522,cam0
1982144,10:29:49.993000,3,True,False,441,111,6806,1523,cam0
1982170,10:29:51.295000,3,True,False,286,218,6651,1263,cam0
1982314,10:29:57.504000,3,True,False,286,218,6651,1249,cam0
1982425,10:30:02.418000,3,True,False,345,297,7221,1071,cam1
1982434,10:30:02.790000,3,True,False,442,106,6806,1429,cam0
1982452,10:30:03.495000,3,True,False,286,218,6651,1263,cam0
1982506,10:30:05.722000,3,True,False,363,127,7097,1210,cam1
1982575,10:30:08.494000,3,True,False,442,106,6806,1429,cam0
1982640,10:30:11.215000,3,True,False,480,232,10722,1225,cam2
1982679,10:30:12.916000,3,True,False,425,140,7052,1135,cam1
1982699,10:30:13.715000,3,True,False,425,140,7052,1135,cam1
1982713,10:30:14.416000,3,True,False,425,140,7052,1135,cam1
1982796,10:30:18.495000,3,True,False,282,221,6651,1240,cam0
1982864,10:30:21.913000,3,True,False,427,140,7052,1117,cam1
1982894,10:30:23.214000,3,True,False,359,135,7279,1121,cam1
1983027,10:30:29.497000,3,True,False,440,116,6806,1596,cam0
1983034,10:30:29.796000,3,True,False,285,218,6651,1271,cam0
1983041,10:30:30.214000,3,True,False,480,234,10722,1225,cam2
1983086,10:30:32.218000,3,True,False,425,140,7052,1135,cam1
1983289,10:30:41.998000,3,True,False,283,220,6651,1255,cam0
1983338,10:30:44.206000,3,True,False,482,232,10725,1226,cam2
1983435,10:30:48.151000,3,True,False,344,300,7291,1024,cam1
1983446,10:30:48.497000,3,True,False,281,220,6651,1225,cam0
1983500,10:30:50.714000,3,True,False,346,123,7284,1253,cam1
1983510,10:30:51.215000,3,True,False,345,300,7291,1024,cam1
1983546,10:30:52.731000,3,True,False,345,300,7291,1033,cam1
1983741,10:31:00.716000,3,True,False,347,296,7291,1072,cam1
1983814,10:31:03.721000,3,True,False,350,301,7291,974,cam1
1983942,10:31:09.417000,3,True,False,349,292,7319,1071,cam1
1983970,10:31:10.795000,3,True,False,282,222,6651,1248,cam0
1983984,10:31:11.415000,3,True,False,426,140,7052,1135,cam1
1984150,10:31:19.721000,3,True,False,362,124,7284,1210,cam1
1984191,10:31:21.797000,3,True,False,442,112,6880,1571,cam0
1984216,10:31:23.413000,3,True,False,362,124,7284,1210,cam1
1984260,10:31:26.221000,3,True,False,368,118,7324,1084,cam1
1984283,10:31:27.730000,3,True,False,350,296,7319,1024,cam1
1984326,10:31:29.918000,3,True,False,365,120,7324,1169,cam1
1984349,10:31:30.914000,3,True,False,425,140,7052,1126,cam1
1984444,10:31:35.791000,3,True,False,290,219,6918,1286,cam0
1984459,10:31:36.719000,3,True,False,425,140,7052,1135,cam1
1984615,10:31:43.652000,3,True,False,361,125,7324,1210,cam1
1984624,10:31:44.212000,3,True,False,482,234,10738,1225,cam2
1984658,10:31:45.514000,3,True,False,482,234,10738,1225,cam2
1984659,10:31:45.542000,3,True,False,282,221,6918,1210,cam0
1984736,10:31:48.798000,3,True,False,281,221,6918,1225,cam0
1984758,10:31:49.799000,3,True,False,284,220,6918,1248,cam0
1984783,10:31:50.913000,3,True,False,423,140,7052,1135,cam1
1984818,10:31:52.415000,3,True,False,363,122,7324,1209,cam1
1984854,10:31:53.923000,3,True,False,363,123,7324,1210,cam1
1984936,10:31:57.514000,3,True,False,399,146,10742,1416,cam2
1985032,10:32:01.517000,3,True,False,403,83,10751,970,cam2
1985094,10:32:03.999000,3,True,False,282,220,6918,1248,cam0
1985112,10:32:04.718000,3,True,False,363,123,7324,1210,cam1
1985130,10:32:05.418000,3,True,False,363,123,7324,1209,cam1
1985251,10:32:10.515000,3,True,False,481,230,10756,1234,cam2
1985320,10:32:13.016000,3,True,False,480,228,10756,1219,cam2
1985385,10:32:15.715000,3,True,False,428,136,7052,1175,cam1
1985437,10:32:18.219000,3,True,False,431,134,7052,1134,cam1
1985484,10:32:20.010000,3,True,False,482,231,10764,1241,cam2
1985488,10:32:20.223000,3,True,False,357,127,7324,1239,cam1
1985553,10:32:23.717000,3,True,False,350,299,7319,1024,cam1
1985563,10:32:24.222000,3,True,False,350,299,7319,1024,cam1
1985577,10:32:24.919000,3,True,False,363,126,7324,1194,cam1
1985602,10:32:26.229000,3,True,False,424,140,7052,1091,cam1
1985603,10:32:26.229000,3,True,False,350,298,7319,1024,cam1
1985697,10:32:30.714000,3,True,False,350,299,7319,1024,cam1
1985728,10:32:32.418000,3,True,False,363,127,7324,1210,cam1
1985781,10:32:35.417000,3,True,False,362,123,7324,1210,cam1
1985786,10:32:35.791000,3,True,False,284,219,6918,1217,cam0
1985957,10:32:44.211000,3,True,False,378,244,10781,1476,cam2
1985983,10:32:45.220000,3,True,False,423,141,7052,1091,cam1
1985987,10:32:45.419000,3,True,False,423,141,7052,1091,cam1
1986034,10:32:47.419000,3,True,False,363,126,7324,1210,cam1
1986046,10:32:47.918000,3,True,False,423,141,7052,1091,cam1
1986297,10:32:56.416000,3,True,False,350,298,7319,1024,cam1
1986321,10:32:57.210000,3,True,False,482,232,10786,1226,cam2
1986432,10:33:00.516000,3,True,False,482,232,10786,1226,cam2
1986564,10:33:04.716000,3,True,False,391,83,10794,1004,cam2
1986721,10:33:09.715000,3,True,False,423,140,7052,1135,cam1
1986786,10:33:11.720000,3,True,False,363,124,7324,1186,cam1
1986809,10:33:12.501000,3,True,False,441,116,6990,1596,cam0
1986832,10:33:13.215000,3,True,False,404,115,10781,1349,cam2
1986956,10:33:16.710000,3,True,False,453,232,10814,1301,cam2
1987015,10:33:18.213000,3,True,False,449,232,10814,1172,cam2
1987036,10:33:18.712000,3,True,False,358,126,10781,1417,cam2
1987088,10:33:20.017000,3,True,False,482,234,10813,1225,cam2
1987093,10:33:20.209000,3,True,False,482,234,10813,1225,cam2
1987101,10:33:20.297000,3,True,False,282,221,6918,1210,cam0
1987356,10:33:28.413000,3,True,False,350,298,7319,1024,cam1
1987385,10:33:29.418000,3,True,False,424,140,7052,1108,cam1
1987386,10:33:29.418000,3,True,False,363,126,7324,1210,cam1
1987391,10:33:29.518000,3,True,False,478,234,10821,1225,cam2
1987428,10:33:30.921000,3,True,False,363,126,7324,1210,cam1
1987431,10:33:31.003000,3,True,False,441,114,7009,1597,cam0
1987482,10:33:32.813000,3,True,False,282,221,6918,1210,cam0
1987511,10:33:33.795000,3,True,False,282,221,6918,1210,cam0
1987625,10:33:38.418000,3,True,False,363,127,7324,1210,cam1
1987627,10:33:38.498000,3,True,False,289,216,6918,1279,cam0
1987639,10:33:38.999000,3,True,False,288,216,6918,1271,cam0
1987727,10:33:42.497000,3,True,False,290,218,6918,1286,cam0
1987741,10:33:43.209000,3,True,False,398,126,10781,1365,cam2
1987751,10:33:43.497000,3,True,False,290,218,6918,1286,cam0
1987767,10:33:44.224000,3,True,False,423,140,7052,1126,cam1
1987915,10:33:49.417000,3,True,False,423,140,7052,1117,cam1
1988024,10:33:53.297000,3,True,False,290,218,6918,1249,cam0
1988037,10:33:53.719000,3,True,False,364,125,7324,1170,cam1
1988070,10:33:54.920000,3,True,False,350,299,7319,1024,cam1
1988100,10:33:56,3,True,False,288,218,6918,1256,cam0
1988108,10:33:56.294000,3,True,False,288,218,6918,1256,cam0
1988122,10:33:56.799000,3,True,False,500,249,7015,977,cam0
1988224,10:34:00.300000,3,True,False,441,116,7009,1606,cam0
1988235,10:34:00.735000,3,True,False,423,140,7052,1108,cam1
1988248,10:34:01.215000,3,True,False,344,300,7319,1024,cam1
1988272,10:34:02.018000,3,True,False,405,130,10781,1429,cam2
1988364,10:34:05.216000,3,True,False,363,127,7324,1210,cam1
1988378,10:34:05.713000,3,True,False,423,140,7052,1143,cam1
1988425,10:34:07.495000,3,True,False,283,218,6918,1233,cam0
1988479,10:34:09.501000,3,True,False,441,112,7009,1517,cam0
1988504,10:34:10.416000,3,True,False,364,126,7324,1170,cam1
1988585,10:34:13.295000,3,True,False,443,112,7009,1592,cam0
1988605,10:34:14.014000,3,True,False,477,233,10873,1160,cam2
1988608,10:34:14.217000,3,True,False,377,76,10877,973,cam2
1988651,10:34:15.715000,3,True,False,376,75,10878,963,cam2
1988675,10:34:16.713000,3,True,False,478,234,10873,1144,cam2
1988733,10:34:18.715000,3,True,False,344,299,7386,1024,cam1
1988756,10:34:19.715000,3,True,False,363,126,7324,1210,cam1
1988760,10:34:19.716000,3,True,False,392,86,10878,1003,cam2
1988780,10:34:20.514000,3,True,False,375,75,10878,963,cam2
1988790,10:34:21,3,True,False,284,217,6918,1241,cam0
1988861,10:34:24.504000,3,True,False,286,217,6918,1249,cam0
1988918,10:34:27.414000,3,True,False,344,300,7386,1024,cam1
1988960,10:34:29.413000,3,True,False,423,140,7052,1099,cam1
1988968,10:34:29.919000,3,True,False,422,140,7052,1108,cam1
1989047,10:34:33.802000,3,True,False,289,219,6918,1271,cam0
1989059,10:34:34.428000,3,True,False,350,296,7386,1024,cam1
1989118,10:34:37.301000,3,True,False,289,218,6918,1278,cam0
1989312,10:34:46.996000,3,True,False,290,218,6918,1263,cam0
1989363,10:34:49.517000,3,True,False,478,230,10873,1145,cam2
1989400,10:34:51.714000,3,True,False,364,126,7324,1178,cam1
1989424,10:34:53.214000,3,True,False,364,125,7324,1186,cam1
1989468,10:34:55.716000,3,True,False,424,140,7052,1082,cam1
1989473,10:34:55.916000,3,True,False,349,296,7386,1023,cam1
1989551,10:35:00.713000,3,True,False,348,295,7386,1023,cam1
1989677,10:35:06.416000,3,True,False,363,124,7324,1210,cam1
1989766,10:35:10.718000,3,True,False,482,232,10889,1226,cam2
1989773,10:35:10.923000,3,True,False,423,141,7052,1091,cam1
1989842,10:35:14.417000,3,True,False,423,141,7052,1091,cam1
1989853,10:35:14.922000,3,True,False,363,127,7324,1210,cam1
1989865,10:35:15.509000,3,True,False,482,232,10889,1226,cam2
1989944,10:35:19.418000,3,True,False,423,141,7052,1091,cam1
1989952,10:35:19.801000,3,True,False,279,214,6918,1187,cam0
1989965,10:35:20.421000,3,True,False,423,141,7052,1091,cam1
1989976,10:35:21,3,True,False,280,214,6918,1172,cam0
1990082,10:35:26.296000,3,True,False,283,218,6918,1240,cam0
1990107,10:35:27.728000,3,True,False,347,291,7386,1060,cam1
1990132,10:35:29.219000,3,True,False,364,125,7324,1170,cam1
1990158,10:35:30.796000,3,True,False,282,218,6918,1210,cam0
1990197,10:35:33.220000,3,True,False,347,290,7386,1070,cam1
1990200,10:35:33.421000,3,True,False,364,126,7324,1170,cam1
1990246,10:35:36.238000,3,True,False,483,233,10925,1233,cam2
1990268,10:35:37.412000,3,True,False,347,290,7386,1060,cam1
1990339,10:35:41.222000,3,True,False,364,126,7324,1170,cam1
1990532,10:35:52.003000,3,True,False,444,118,7032,1596,cam0
1990564,10:35:53.718000,3,True,False,423,141,7052,1091,cam1
1990569,10:35:53.917000,3,True,False,348,296,7386,1023,cam1
1990640,10:35:57.418000,3,True,False,364,126,7324,1170,cam1
1990726,10:36:01.435000,3,True,False,482,232,10944,1226,cam2
1990790,10:36:04.019000,3,True,False,307,219,6918,1107,cam0
1990795,10:36:04.314000,3,True,False,437,111,7049,1545,cam0
1990887,10:36:08.438000,3,True,False,484,233,10944,1225,cam2
1990918,10:36:10.017000,3,True,False,307,217,6918,1125,cam0
1990930,10:36:10.717000,3,True,False,347,294,7386,1061,cam1
1990996,10:36:13.922000,3,True,False,363,127,7324,1224,cam1
1991031,10:36:15.713000,3,True,False,363,127,7324,1217,cam1
1991048,10:36:16.519000,3,True,False,307,218,6918,1107,cam0
1991129,10:36:20.914000,3,True,False,423,141,7052,1091,cam1
1991142,10:36:21.435000,3,True,False,484,232,10948,1226,cam2
1991249,10:36:27.012000,3,True,False,307,219,6918,1098,cam0
1991389,10:36:34.820000,3,True,False,307,219,6918,1107,cam0
1991394,10:36:35.218000,3,True,False,347,294,7386,1042,cam1
1991422,10:36:36.920000,3,True,False,423,141,7052,1091,cam1
1991427,10:36:37.218000,3,True,False,423,141,7052,1091,cam1
1991469,10:36:39.820000,3,True,False,307,217,6918,1134,cam0
1991517,10:36:42.811000,3,True,False,307,218,6918,1125,cam0
1991549,10:36:44.815000,3,True,False,307,218,6918,1134,cam0
1991573,10:36:46.317000,3,True,False,307,218,6918,1134,cam0
1991578,10:36:46.717000,3,True,False,348,295,7386,1023,cam1
1991614,10:36:48.917000,3,True,False,423,140,7052,1091,cam1
1991615,10:36:48.917000,3,True,False,363,127,7324,1210,cam1
1991636,10:36:50.145000,3,True,False,348,296,7386,1024,cam1
1991639,10:36:50.416000,3,True,False,348,296,7386,1024,cam1
1991682,10:36:53.220000,3,True,False,348,296,7386,1024,cam1
1991689,10:36:53.519000,3,True,False,307,218,6918,1134,cam0
1991702,10:36:54.412000,3,True,False,347,293,7386,1042,cam1
1991727,10:36:55.922000,3,True,False,423,141,7052,1091,cam1
1991743,10:36:56.913000,3,True,False,368,121,7324,1084,cam1
1991794,10:36:59.820000,3,True,False,435,112,7052,1560,cam0
1991835,10:37:01.815000,3,True,False,435,110,7052,1545,cam0
1992024,10:37:11.733000,3,True,False,363,123,7324,1210,cam1
1992108,10:37:15.922000,3,True,False,347,289,7386,1070,cam1
1992117,10:37:16.312000,3,True,False,307,218,6918,1116,cam0
1992190,10:37:19.923000,3,True,False,363,123,7324,1210,cam1
1992221,10:37:21.516000,3,True,False,432,108,7068,1544,cam0
1992252,10:37:23.017000,3,True,False,431,109,7068,1544,cam0
1992285,10:37:24.916000,3,True,False,363,123,7324,1210,cam1
1992385,10:37:29.517000,3,True,False,431,109,7074,1544,cam0
1992387,10:37:29.718000,3,True,False,423,141,7052,1091,cam1
1992447,10:37:32.422000,3,True,False,364,124,7324,1210,cam1
1992513,10:37:35.220000,3,True,False,348,295,7386,1023,cam1
1992620,10:37:39.720000,3,True,False,424,139,7052,1082,cam1
1992630,10:37:40.022000,3,True,False,307,218,6918,1116,cam0
1992688,10:37:42.917000,3,True,False,343,294,7413,1089,cam1
1992791,10:37:48.018000,3,True,False,307,219,6918,1089,cam0
1992814,10:37:48.938000,3,True,False,486,232,11087,1227,cam2
1992830,10:37:49.742000,3,True,False,486,232,11087,1227,cam2
1992841,10:37:50.213000,3,True,False,423,140,7052,1099,cam1
1992850,10:37:50.521000,3,True,False,307,218,6918,1116,cam0
1992864,10:37:51.317000,3,True,False,307,219,6918,1089,cam0
1992888,10:37:52.416000,3,True,False,423,140,7052,1108,cam1
1992902,10:37:53.015000,3,True,False,431,106,7085,1522,cam0
1992947,10:37:55.521000,3,True,False,307,219,6918,1098,cam0
1992961,10:37:56.421000,3,True,False,423,141,7052,1091,cam1
1993026,10:37:59.821000,3,True,False,442,116,7090,1596,cam0
1993040,10:38:00.418000,3,True,False,351,296,7413,1024,cam1
1993072,10:38:02.011000,3,True,False,443,113,7090,1581,cam0
1993086,10:38:02.815000,3,True,False,442,113,7090,1576,cam0
1993131,10:38:04.920000,3,True,False,364,123,7324,1210,cam1
