,time,day_id,workday,holiday,x,y,occupant_id,height,camera_id
2894278,10:40:00.917000,5,False,False,340,252,100825,1236,cam2
2894318,10:40:02.159000,5,False,False,411,294,123711,1016,cam1
2894460,10:40:06.495000,5,False,False,306,212,18807,1215,cam0
2894468,10:40:06.718000,5,False,False,340,250,100825,1258,cam2
2894512,10:40:08.189000,5,False,False,297,211,18807,1206,cam0
2894542,10:40:09.164000,5,False,False,341,171,123454,1217,cam1
2894564,10:40:09.762000,5,False,False,409,292,123711,1026,cam1
2894617,10:40:11.458000,5,False,False,409,295,123711,996,cam1
2894623,10:40:11.660000,5,False,False,350,299,123659,974,cam1
2894631,10:40:11.917000,5,False,False,433,239,100724,1318,cam2
2894679,10:40:13.411000,5,False,False,388,195,100787,1234,cam2
2894701,10:40:14.196000,5,False,False,304,213,18807,1214,cam0
2894855,10:40:18.912000,5,False,False,388,196,100787,1227,cam2
2894941,10:40:21.693000,5,False,False,300,184,18863,973,cam0
2894967,10:40:22.416000,5,False,False,388,196,100787,1227,cam2
2895214,10:40:30.214000,5,False,False,437,241,100724,1325,cam2
2895306,10:40:33.659000,5,False,False,340,169,123454,1217,cam1
2895379,10:40:36.196000,5,False,False,304,212,18807,1183,cam0
2895557,10:40:41.966000,5,False,False,340,171,123454,1217,cam1
2895562,10:40:42.191000,5,False,False,304,212,18807,1215,cam0
2895589,10:40:42.962000,5,False,False,340,172,123454,1201,cam1
2895594,10:40:43.161000,5,False,False,351,300,123659,953,cam1
2895663,10:40:45.263000,5,False,False,351,304,123659,923,cam1
2895793,10:40:49.216000,5,False,False,386,193,100787,1228,cam2
2895821,10:40:50.213000,5,False,False,386,192,100787,1228,cam2
2895911,10:40:52.963000,5,False,False,405,290,123711,1026,cam1
2895923,10:40:53.410000,5,False,False,434,240,100724,1331,cam2
2896116,10:40:59.412000,5,False,False,433,241,100724,1304,cam2
2896146,10:41:00.416000,5,False,False,388,194,100787,1227,cam2
2896240,10:41:03.222000,5,False,False,234,169,18867,1221,cam0
2896351,10:41:06.710000,5,False,False,388,194,100787,1228,cam2
2896405,10:41:08.461000,5,False,False,340,172,123454,1193,cam1
2896406,10:41:08.461000,5,False,False,406,288,123711,1073,cam1
2896444,10:41:09.668000,5,False,False,406,287,123711,1073,cam1
2896561,10:41:13.212000,5,False,False,388,194,100787,1235,cam2
2896601,10:41:14.498000,5,False,False,304,212,18807,1207,cam0
2896674,10:41:16.914000,5,False,False,388,194,100787,1228,cam2
2896675,10:41:16.914000,5,False,False,339,252,100825,1235,cam2
2896807,10:41:20.966000,5,False,False,407,292,123711,1026,cam1
2896888,10:41:23.490000,5,False,False,239,169,18867,1198,cam0
2896927,10:41:24.713000,5,False,False,339,252,100825,1243,cam2
2896990,10:41:26.690000,5,False,False,302,209,18807,1176,cam0
2897034,10:41:28.160000,5,False,False,351,303,123659,923,cam1
2897044,10:41:28.419000,5,False,False,388,195,100787,1227,cam2
2897151,10:41:31.719000,5,False,False,339,244,100825,1137,cam2
2897192,10:41:32.992000,5,False,False,304,210,18807,1175,cam0
2897250,10:41:34.916000,5,False,False,338,237,100825,1123,cam2
2897255,10:41:34.960000,5,False,False,352,298,123659,994,cam1
2897262,10:41:35.194000,5,False,False,238,169,18867,1175,cam0
2897264,10:41:35.213000,5,False,False,433,241,100724,1311,cam2
2897290,10:41:36.166000,5,False,False,353,290,123659,1061,cam1
2897371,10:41:38.668000,5,False,False,351,290,123659,1071,cam1
2897453,10:41:41.202000,5,False,False,229,173,18867,1327,cam0
2897467,10:41:41.667000,5,False,False,341,169,123454,1209,cam1
2897558,10:41:44.465000,5,False,False,407,290,123711,1026,cam1
2897603,10:41:45.918000,5,False,False,334,236,100825,1123,cam2
2897621,10:41:46.458000,5,False,False,407,292,123711,1026,cam1
2897648,10:41:47.238000,5,False,False,432,240,100724,1290,cam2
2897721,10:41:49.490000,5,False,False,304,218,18807,1205,cam0
2897775,10:41:51.217000,5,False,False,390,207,100787,1183,cam2
2897837,10:41:53.200000,5,False,False,237,170,18867,1244,cam0
2897847,10:41:53.460000,5,False,False,341,168,123454,1217,cam1
2897869,10:41:54.203000,5,False,False,236,169,18867,1214,cam0
2897897,10:41:54.992000,5,False,False,276,211,18807,1218,cam0
2897907,10:41:55.413000,5,False,False,390,205,100787,1207,cam2
2897939,10:41:56.417000,5,False,False,389,205,100787,1199,cam2
2897957,10:41:56.967000,5,False,False,406,287,123711,1073,cam1
2898076,10:42:00.660000,5,False,False,407,284,123711,1073,cam1
2898173,10:42:03.697000,5,False,False,228,172,18867,1334,cam0
2898185,10:42:03.995000,5,False,False,284,212,18807,1250,cam0
2898191,10:42:04.212000,5,False,False,355,245,100825,1270,cam2
2898193,10:42:04.212000,5,False,False,390,205,100787,1192,cam2
2898244,10:42:05.911000,5,False,False,390,205,100787,1208,cam2
2898303,10:42:07.715000,5,False,False,432,241,100724,1296,cam2
2898305,10:42:07.715000,5,False,False,356,244,100825,1241,cam2
2898395,10:42:10.666000,5,False,False,350,298,123659,983,cam1
2898414,10:42:11.197000,5,False,False,286,212,18807,1250,cam0
2898469,10:42:12.959000,5,False,False,405,283,123711,1108,cam1
2898506,10:42:14.160000,5,False,False,406,282,123711,1117,cam1
2898615,10:42:17.467000,5,False,False,348,301,123659,974,cam1
2898625,10:42:17.740000,5,False,False,388,195,100787,1242,cam2
2898706,10:42:20.435000,5,False,False,436,239,100724,1332,cam2
2898711,10:42:20.464000,5,False,False,350,295,123659,1023,cam1
2898735,10:42:21.234000,5,False,False,358,252,100825,1238,cam2
2898743,10:42:21.492000,5,False,False,340,169,123454,1209,cam1
2898773,10:42:22.467000,5,False,False,406,283,123711,1117,cam1
2898826,10:42:24.164000,5,False,False,350,295,123659,1023,cam1
2898896,10:42:26.242000,5,False,False,388,195,100787,1242,cam2
2899097,10:42:32.492000,5,False,False,280,215,18807,1211,cam0
2899110,10:42:32.961000,5,False,False,405,281,123711,1108,cam1
2899214,10:42:36.196000,5,False,False,238,170,18867,1214,cam0
2899225,10:42:36.492000,5,False,False,240,170,18867,1214,cam0
2899307,10:42:38.942000,5,False,False,435,239,100724,1326,cam2
2899387,10:42:41.165000,5,False,False,349,304,123659,934,cam1
2899406,10:42:41.667000,5,False,False,348,304,123659,944,cam1
2899499,10:42:44.239000,5,False,False,353,248,100825,1246,cam2
2899506,10:42:44.444000,5,False,False,120,129,100885,839,cam2
2899507,10:42:44.468000,5,False,False,349,304,123659,923,cam1
2899521,10:42:44.937000,5,False,False,354,248,100825,1231,cam2
2899549,10:42:45.660000,5,False,False,340,169,123454,1217,cam1
2899594,10:42:46.937000,5,False,False,398,204,100787,1217,cam2
2899624,10:42:47.695000,5,False,False,294,216,18807,1293,cam0
2899645,10:42:48.434000,5,False,False,432,241,100724,1296,cam2
2899698,10:42:49.967000,5,False,False,348,306,123659,923,cam1
2899709,10:42:50.439000,5,False,False,350,239,100825,1256,cam2
2899781,10:42:52.659000,5,False,False,339,302,123659,867,cam1
2899893,10:42:55.698000,5,False,False,300,183,18876,954,cam0
2899910,10:42:56.201000,5,False,False,300,183,18876,963,cam0
2899911,10:42:56.201000,5,False,False,292,213,18807,1251,cam0
2899920,10:42:56.464000,5,False,False,341,168,123454,1217,cam1
2900050,10:42:59.997000,5,False,False,245,185,18878,1173,cam0
2900064,10:43:00.435000,5,False,False,390,204,100787,1216,cam2
2900077,10:43:00.740000,5,False,False,388,203,100787,1224,cam2
2900161,10:43:03.159000,5,False,False,407,282,123711,1090,cam1
2900187,10:43:03.735000,5,False,False,387,210,100787,1173,cam2
2900204,10:43:04.242000,5,False,False,432,241,100724,1310,cam2
2900289,10:43:06.666000,5,False,False,408,284,123711,1081,cam1
2900296,10:43:06.741000,5,False,False,389,211,100787,1140,cam2
2900371,10:43:08.943000,5,False,False,388,211,100787,1140,cam2
2900510,10:43:12.962000,5,False,False,350,300,123659,974,cam1
2900600,10:43:15.732000,5,False,False,434,240,100724,1331,cam2
2900637,10:43:16.964000,5,False,False,339,169,123454,1209,cam1
2900656,10:43:17.495000,5,False,False,233,201,18878,1083,cam0
2900836,10:43:23.238000,5,False,False,387,210,100787,1181,cam2
2900844,10:43:23.491000,5,False,False,306,217,18807,1214,cam0
2901011,10:43:29.197000,5,False,False,306,215,18807,1214,cam0
2901045,10:43:30.240000,5,False,False,352,245,100912,1277,cam2
2901062,10:43:30.742000,5,False,False,433,241,100724,1304,cam2
2901098,10:43:31.940000,5,False,False,352,242,100912,1240,cam2
2901125,10:43:32.738000,5,False,False,389,211,100787,1181,cam2
2901163,10:43:33.961000,5,False,False,339,168,123454,1217,cam1
2901170,10:43:34.163000,5,False,False,339,168,123454,1217,cam1
2901202,10:43:35.164000,5,False,False,407,281,123711,1117,cam1
2901247,10:43:36.495000,5,False,False,306,214,18807,1198,cam0
2901267,10:43:37.194000,5,False,False,407,281,123711,1117,cam1
2901303,10:43:38.233000,5,False,False,388,211,100787,1164,cam2
2901369,10:43:40.439000,5,False,False,352,247,100912,1246,cam2
2901382,10:43:40.736000,5,False,False,388,211,100787,1181,cam2
2901390,10:43:40.961000,5,False,False,339,168,123454,1209,cam1
2901397,10:43:41.194000,5,False,False,220,168,18878,1250,cam0
2901420,10:43:41.938000,5,False,False,388,210,100787,1181,cam2
2901456,10:43:42.934000,5,False,False,351,246,100912,1246,cam2
2901523,10:43:45.167000,5,False,False,406,281,123711,1099,cam1
2901547,10:43:45.997000,5,False,False,226,174,18878,1307,cam0
2901553,10:43:46.172000,5,False,False,432,242,100724,1289,cam2
2901642,10:43:49.439000,5,False,False,434,240,100724,1331,cam2
2901644,10:43:49.462000,5,False,False,339,170,123454,1209,cam1
2901689,10:43:50.989000,5,False,False,212,166,18878,1386,cam0
2901694,10:43:51.236000,5,False,False,433,241,100724,1310,cam2
2901697,10:43:51.263000,5,False,False,406,281,123711,1117,cam1
2901712,10:43:51.936000,5,False,False,351,246,100912,1261,cam2
2901772,10:43:53.966000,5,False,False,339,169,123454,1217,cam1
2901801,10:43:54.936000,5,False,False,351,245,100912,1277,cam2
2901817,10:43:55.433000,5,False,False,388,210,100932,1173,cam2
2901890,10:43:57.692000,5,False,False,216,157,18878,1252,cam0
2901906,10:43:58.236000,5,False,False,431,243,100724,1302,cam2
2901946,10:43:59.695000,5,False,False,214,154,18878,1252,cam0
2902023,10:44:02.463000,5,False,False,349,287,123659,1079,cam1
2902040,10:44:03.159000,5,False,False,349,287,123659,1097,cam1
2902062,10:44:03.964000,5,False,False,349,288,123659,1070,cam1
2902096,10:44:05.188000,5,False,False,212,156,18878,1251,cam0
2902138,10:44:06.664000,5,False,False,339,169,123454,1217,cam1
2902150,10:44:06.963000,5,False,False,349,288,123659,1070,cam1
2902211,10:44:08.733000,5,False,False,349,235,100938,1301,cam2
2902275,10:44:10.731000,5,False,False,346,239,100938,1292,cam2
2902358,10:44:13.435000,5,False,False,440,240,100724,1359,cam2
2902377,10:44:13.958000,5,False,False,406,279,123780,1117,cam1
2902387,10:44:14.237000,5,False,False,350,243,100938,1284,cam2
2902513,10:44:18.241000,5,False,False,389,213,100932,1189,cam2
2902561,10:44:19.694000,5,False,False,212,160,18878,1243,cam0
2902583,10:44:20.440000,5,False,False,349,239,100938,1249,cam2
2902585,10:44:20.463000,5,False,False,339,168,123454,1217,cam1
2902684,10:44:23.459000,5,False,False,339,169,123454,1217,cam1
2902700,10:44:23.960000,5,False,False,339,169,123454,1217,cam1
2902740,10:44:25.196000,5,False,False,210,160,18878,1212,cam0
2902800,10:44:27.159000,5,False,False,388,213,100932,1181,cam2
2902860,10:44:28.960000,5,False,False,339,169,123454,1217,cam1
2902916,10:44:30.696000,5,False,False,306,217,18807,1214,cam0
2902925,10:44:30.964000,5,False,False,350,295,123659,1023,cam1
2902929,10:44:31.166000,5,False,False,350,296,123659,1013,cam1
2903044,10:44:35.197000,5,False,False,306,217,18807,1214,cam0
2903134,10:44:38.497000,5,False,False,306,217,18807,1214,cam0
2903291,10:44:44.166000,5,False,False,339,170,123454,1217,cam1
2903318,10:44:45.168000,5,False,False,340,170,123454,1217,cam1
2903355,10:44:46.433000,5,False,False,389,213,100932,1086,cam2
2903402,10:44:48.179000,5,False,False,348,172,123454,1313,cam1
2903449,10:44:49.989000,5,False,False,209,161,18878,1212,cam0
2903456,10:44:50.233000,5,False,False,351,244,100938,1262,cam2
2903520,10:44:52.965000,5,False,False,351,172,123454,1269,cam1
2903625,10:44:57.169000,5,False,False,408,282,123788,1090,cam1
2903641,10:44:57.695000,5,False,False,304,215,18807,1206,cam0
2903694,10:44:59.528000,5,False,False,210,160,18878,1212,cam0
2903810,10:45:03.696000,5,False,False,305,215,18807,1214,cam0
2903913,10:45:07.432000,5,False,False,388,188,100932,1230,cam2
2904019,10:45:11.164000,5,False,False,407,283,123788,1090,cam1
2904032,10:45:11.689000,5,False,False,352,171,123454,1255,cam1
2904061,10:45:12.663000,5,False,False,407,284,123788,1091,cam1
2904068,10:45:12.935000,5,False,False,433,238,100724,1352,cam2
2904130,10:45:15.159000,5,False,False,352,169,123454,1240,cam1
2904172,10:45:16.734000,5,False,False,450,238,100724,1361,cam2
2904218,10:45:18.697000,5,False,False,211,161,18878,1212,cam0
2904239,10:45:19.492000,5,False,False,210,160,18878,1212,cam0
2904259,10:45:20.439000,5,False,False,432,237,100724,1319,cam2
2904279,10:45:21.194000,5,False,False,211,161,18878,1212,cam0
2904375,10:45:24.699000,5,False,False,211,160,18878,1227,cam0
2904392,10:45:25.242000,5,False,False,353,239,100970,1300,cam2
2904427,10:45:26.496000,5,False,False,211,161,18878,1212,cam0
2904458,10:45:27.699000,5,False,False,304,216,18807,1190,cam0
2904496,10:45:28.992000,5,False,False,211,161,18878,1212,cam0
2904523,10:45:29.961000,5,False,False,354,168,123454,1217,cam1
2904609,10:45:32.997000,5,False,False,210,162,18878,1212,cam0
2904620,10:45:33.436000,5,False,False,389,184,100932,1151,cam2
2904766,10:45:38.700000,5,False,False,210,161,18892,1212,cam0
2904771,10:45:38.740000,5,False,False,355,246,100970,1262,cam2
2904801,10:45:39.939000,5,False,False,388,184,100932,1151,cam2
2904814,10:45:40.441000,5,False,False,430,242,100724,1324,cam2
2904817,10:45:40.467000,5,False,False,355,168,123454,1217,cam1
2904870,10:45:42.437000,5,False,False,355,243,100970,1241,cam2
2904900,10:45:43.437000,5,False,False,361,244,100970,1219,cam2
2904904,10:45:43.501000,5,False,False,304,217,18807,1182,cam0
2904916,10:45:43.963000,5,False,False,405,286,123788,1073,cam1
2905064,10:45:49.239000,5,False,False,418,247,100724,1203,cam2
2905162,10:45:52.741000,5,False,False,418,246,100724,1195,cam2
2905173,10:45:53.197000,5,False,False,304,216,18807,1190,cam0
2905218,10:45:54.737000,5,False,False,419,246,100724,1204,cam2
2905304,10:45:57.934000,5,False,False,418,246,100724,1188,cam2
2905460,10:46:03.438000,5,False,False,422,243,100724,1197,cam2
2905620,10:46:09.166000,5,False,False,354,167,123454,1224,cam1
2905635,10:46:09.690000,5,False,False,307,215,18807,1214,cam0
2905668,10:46:10.939000,5,False,False,421,245,100724,1234,cam2
2905693,10:46:11.741000,5,False,False,422,246,100724,1212,cam2
2905768,10:46:14.435000,5,False,False,386,203,100932,1297,cam2
2905796,10:46:15.442000,5,False,False,385,203,100932,1298,cam2
2905874,10:46:18.191000,5,False,False,306,217,18807,1214,cam0
2905879,10:46:18.432000,5,False,False,388,194,100932,1265,cam2
2905885,10:46:18.495000,5,False,False,306,216,18807,1214,cam0
2905950,10:46:20.941000,5,False,False,361,245,100970,1204,cam2
2905978,10:46:21.735000,5,False,False,419,246,100724,1212,cam2
2906005,10:46:22.702000,5,False,False,292,214,18807,1314,cam0
2906079,10:46:25.434000,5,False,False,422,246,100724,1212,cam2
2906127,10:46:26.996000,5,False,False,284,213,18807,1250,cam0
2906190,10:46:29.237000,5,False,False,419,247,100724,1171,cam2
2906204,10:46:29.692000,5,False,False,286,211,18807,1264,cam0
2906395,10:46:36.664000,5,False,False,405,305,123788,860,cam1
2906397,10:46:36.690000,5,False,False,286,213,18807,1250,cam0
2906406,10:46:36.994000,5,False,False,212,160,18893,1212,cam0
2906500,10:46:40.441000,5,False,False,355,231,100970,1209,cam2
2906510,10:46:40.698000,5,False,False,211,160,18893,1219,cam0
2906566,10:46:42.496000,5,False,False,211,160,18893,1212,cam0
2906645,10:46:44.962000,5,False,False,349,288,123782,1070,cam1
2906683,10:46:46.192000,5,False,False,211,160,18893,1227,cam0
2906705,10:46:46.938000,5,False,False,388,190,100932,1229,cam2
2906712,10:46:46.995000,5,False,False,284,213,18807,1211,cam0
2906770,10:46:48.938000,5,False,False,360,245,100970,1241,cam2
2906812,10:46:50.194000,5,False,False,213,159,18893,1258,cam0
2906819,10:46:50.431000,5,False,False,359,246,100970,1210,cam2
2906858,10:46:51.665000,5,False,False,351,304,123782,923,cam1
2906865,10:46:51.940000,5,False,False,360,245,100970,1248,cam2
2906870,10:46:51.962000,5,False,False,351,304,123782,923,cam1
2906873,10:46:52.163000,5,False,False,356,168,123454,1210,cam1
2906949,10:46:54.462000,5,False,False,354,170,123454,1232,cam1
2907120,10:47:00.235000,5,False,False,362,246,100970,1226,cam2
2907131,10:47:00.666000,5,False,False,356,169,123454,1218,cam1
2907181,10:47:02.439000,5,False,False,388,189,100932,1229,cam2
2907207,10:47:03.234000,5,False,False,388,190,100932,1229,cam2
2907302,10:47:06.165000,5,False,False,404,297,123788,1027,cam1
2907312,10:47:06.447000,5,False,False,446,238,100724,1361,cam2
2907422,10:47:09.233000,5,False,False,364,239,100970,1167,cam2
2907525,10:47:11.998000,5,False,False,284,206,18807,1213,cam0
2907619,10:47:14.661000,5,False,False,352,294,123797,1023,cam1
2907673,10:47:16.193000,5,False,False,214,164,18893,1250,cam0
2907787,10:47:19.495000,5,False,False,285,206,18807,1243,cam0
2907798,10:47:19.945000,5,False,False,443,238,100724,1353,cam2
2907943,10:47:24.443000,5,False,False,385,127,101037,1734,cam2
2907971,10:47:25.243000,5,False,False,385,192,100932,1228,cam2
2907978,10:47:25.500000,5,False,False,211,162,18893,1234,cam0
2907995,10:47:26.172000,5,False,False,356,168,123454,1218,cam1
2908002,10:47:26.435000,5,False,False,346,231,100970,1126,cam2
2908108,10:47:29.745000,5,False,False,355,241,100970,1212,cam2
2908125,10:47:30.239000,5,False,False,388,194,100932,1228,cam2
2908162,10:47:31.438000,5,False,False,440,237,100724,1353,cam2
2908184,10:47:32.167000,5,False,False,353,297,123797,974,cam1
2908229,10:47:33.464000,5,False,False,355,166,123454,1217,cam1
2908272,10:47:34.739000,5,False,False,244,167,101039,1804,cam2
2908329,10:47:36.461000,5,False,False,355,168,123454,1217,cam1
2908395,10:47:38.663000,5,False,False,356,166,123454,1217,cam1
2908398,10:47:38.736000,5,False,False,359,246,100970,1226,cam2
2908459,10:47:40.662000,5,False,False,355,168,123454,1217,cam1
2908479,10:47:41.243000,5,False,False,391,188,100932,1230,cam2
2908539,10:47:43.446000,5,False,False,446,238,100724,1360,cam2
2908568,10:47:44.440000,5,False,False,444,237,100724,1341,cam2
2908581,10:47:44.943000,5,False,False,444,237,100724,1341,cam2
2908657,10:47:47.443000,5,False,False,428,81,101057,1060,cam2
2908675,10:47:47.938000,5,False,False,428,80,101057,1061,cam2
2908723,10:47:49.443000,5,False,False,390,189,100932,1230,cam2
2908731,10:47:49.694000,5,False,False,281,211,18807,1242,cam0
2908734,10:47:49.740000,5,False,False,363,248,100970,1727,cam2
2908858,10:47:53.734000,5,False,False,357,255,100970,1712,cam2
2908908,10:47:55.668000,5,False,False,350,299,123797,974,cam1
2908957,10:47:57.243000,5,False,False,387,122,101063,1744,cam2
2908981,10:47:57.964000,5,False,False,355,166,123454,1217,cam1
2909090,10:48:01.661000,5,False,False,350,302,123797,943,cam1
2909138,10:48:03.234000,5,False,False,352,243,100970,1319,cam2
2909148,10:48:03.696000,5,False,False,211,160,18893,1219,cam0
2909183,10:48:04.942000,5,False,False,353,243,100970,1306,cam2
2909189,10:48:05.186000,5,False,False,356,166,123454,1217,cam1
2909223,10:48:06.440000,5,False,False,436,241,100724,1318,cam2
2909333,10:48:09.944000,5,False,False,386,190,100932,1229,cam2
2909345,10:48:10.238000,5,False,False,357,245,100970,1241,cam2
2909390,10:48:11.683000,5,False,False,350,299,123797,974,cam1
2909428,10:48:12.744000,5,False,False,328,136,101074,1778,cam2
2909471,10:48:13.950000,5,False,False,388,146,101074,1763,cam2
2909521,10:48:15.485000,5,False,False,350,296,123797,973,cam1
2909624,10:48:19.184000,5,False,False,356,166,123454,1217,cam1
2909682,10:48:21.185000,5,False,False,350,298,123797,984,cam1
2909683,10:48:21.185000,5,False,False,356,166,123454,1217,cam1
2909732,10:48:22.938000,5,False,False,435,242,100724,1289,cam2
2909819,10:48:25.985000,5,False,False,355,167,123454,1201,cam1
2909821,10:48:25.996000,5,False,False,282,212,18807,1249,cam0
2909851,10:48:27.189000,5,False,False,346,306,123797,923,cam1
2909889,10:48:28.238000,5,False,False,392,190,100932,1230,cam2
2909967,10:48:30.699000,5,False,False,282,211,18807,1250,cam0
2909991,10:48:31.487000,5,False,False,353,166,123454,1254,cam1
2910112,10:48:35.242000,5,False,False,352,244,100970,1277,cam2
2910271,10:48:40.437000,5,False,False,387,192,100932,1228,cam2
2910347,10:48:42.737000,5,False,False,387,192,100932,1228,cam2
2910354,10:48:42.989000,5,False,False,352,168,123454,1217,cam1
2910372,10:48:43.487000,5,False,False,353,168,123454,1217,cam1
2910467,10:48:46.488000,5,False,False,353,167,123454,1224,cam1
2910531,10:48:48.486000,5,False,False,352,301,123797,933,cam1
2910544,10:48:48.940000,5,False,False,352,245,100970,1269,cam2
2910706,10:48:54.974000,5,False,False,392,190,100932,1230,cam2
2910738,10:48:55.940000,5,False,False,434,242,100724,1274,cam2
2910791,10:48:57.744000,5,False,False,428,82,101133,1060,cam2
2910801,10:48:57.990000,5,False,False,365,307,123797,869,cam1
2910812,10:48:58.441000,5,False,False,435,244,100724,1259,cam2
2910878,10:49:00.685000,5,False,False,352,168,123454,1217,cam1
2910957,10:49:02.946000,5,False,False,433,242,100724,1267,cam2
2910992,10:49:03.944000,5,False,False,429,82,101133,1060,cam2
2911003,10:49:04.197000,5,False,False,218,173,18904,1195,cam0
2911045,10:49:05.488000,5,False,False,353,168,123454,1217,cam1
2911057,10:49:05.940000,5,False,False,435,242,100724,1296,cam2
2911481,10:49:18.991000,5,False,False,349,312,123797,811,cam1
2911670,10:49:23.982000,5,False,False,411,299,123798,1028,cam1
2911745,10:49:25.997000,5,False,False,218,171,18904,1211,cam0
2911856,10:49:28.985000,5,False,False,411,300,123798,1028,cam1
2911878,10:49:29.697000,5,False,False,218,171,18904,1211,cam0
2911989,10:49:33.244000,5,False,False,437,242,100724,1318,cam2
2912241,10:49:40.943000,5,False,False,426,82,101179,1060,cam2
2912258,10:49:41.435000,5,False,False,350,240,100970,1204,cam2
2912269,10:49:41.693000,5,False,False,282,211,18807,1250,cam0
2912273,10:49:41.736000,5,False,False,426,83,101179,1060,cam2
2912287,10:49:42.191000,5,False,False,283,210,18807,1242,cam0
2912609,10:49:52.996000,5,False,False,217,171,18904,1211,cam0
2912656,10:49:54.692000,5,False,False,353,170,123454,1247,cam1
2912690,10:49:55.740000,5,False,False,351,246,100970,1246,cam2
2912782,10:49:58.681000,5,False,False,354,166,123454,1217,cam1
2912837,10:50:00.443000,5,False,False,428,244,100724,1265,cam2
2913007,10:50:06.484000,5,False,False,352,167,123454,1246,cam1
2913082,10:50:09.195000,5,False,False,281,211,18807,1249,cam0
2913201,10:50:13.440000,5,False,False,429,246,100724,1265,cam2
2913204,10:50:13.497000,5,False,False,282,211,18807,1249,cam0
2913252,10:50:15.240000,5,False,False,390,197,100932,1227,cam2
2913266,10:50:15.741000,5,False,False,350,243,100970,1210,cam2
2913280,10:50:16.194000,5,False,False,282,211,18807,1250,cam0
2913350,10:50:18.442000,5,False,False,429,246,100724,1257,cam2
2913377,10:50:19.190000,5,False,False,283,210,18807,1334,cam0
2913411,10:50:20.234000,5,False,False,354,244,100970,1225,cam2
2913441,10:50:21.233000,5,False,False,430,243,100724,1288,cam2
2913474,10:50:22.479000,5,False,False,356,169,123454,1210,cam1
2913515,10:50:23.934000,5,False,False,430,245,100724,1288,cam2
2913519,10:50:24.003000,5,False,False,236,169,18904,1175,cam0
2913526,10:50:24.238000,5,False,False,430,245,100724,1288,cam2
2913567,10:50:25.735000,5,False,False,431,245,100724,1288,cam2
2913665,10:50:29.241000,5,False,False,400,194,100932,1205,cam2
2913669,10:50:29.440000,5,False,False,401,194,100932,1190,cam2
2913696,10:50:30.438000,5,False,False,430,245,100724,1288,cam2
2913742,10:50:31.998000,5,False,False,236,172,18904,1174,cam0
2913796,10:50:33.987000,5,False,False,353,302,123797,923,cam1
2913821,10:50:34.936000,5,False,False,350,244,100970,1225,cam2
2913857,10:50:36.189000,5,False,False,352,303,123797,879,cam1
2913870,10:50:36.688000,5,False,False,352,302,123797,868,cam1
2913941,10:50:39.182000,5,False,False,352,170,123454,1240,cam1
2914064,10:50:43.269000,5,False,False,344,239,100970,1195,cam2
2914195,10:50:47.740000,5,False,False,427,244,100724,1258,cam2
2914230,10:50:48.940000,5,False,False,350,244,100970,1232,cam2
2914310,10:50:51.433000,5,False,False,427,244,100724,1258,cam2
2914445,10:50:55.997000,5,False,False,236,172,18904,1174,cam0
2914463,10:50:56.695000,5,False,False,236,172,18904,1174,cam0
2914616,10:51:01.999000,5,False,False,280,210,18807,1321,cam0
2914662,10:51:03.438000,5,False,False,387,185,100932,1267,cam2
2914674,10:51:03.741000,5,False,False,352,246,100970,1254,cam2
2914691,10:51:04.438000,5,False,False,429,244,100724,1273,cam2
2914699,10:51:04.689000,5,False,False,237,172,18904,1174,cam0
2914735,10:51:05.980000,5,False,False,352,170,123454,1225,cam1
2914826,10:51:09.238000,5,False,False,351,246,100970,1209,cam2
2914972,10:51:13.932000,5,False,False,353,246,100970,1232,cam2
2914974,10:51:13.982000,5,False,False,352,307,123797,869,cam1
2914996,10:51:14.695000,5,False,False,281,211,18807,1354,cam0
2915121,10:51:18.493000,5,False,False,236,172,18904,1174,cam0
2915218,10:51:21.685000,5,False,False,352,168,123454,1225,cam1
2915222,10:51:21.735000,5,False,False,348,241,100970,1195,cam2
2915226,10:51:21.935000,5,False,False,439,241,100724,1339,cam2
2915381,10:51:26.691000,5,False,False,234,174,18904,1174,cam0
2915428,10:51:28.198000,5,False,False,234,174,18904,1181,cam0
2915447,10:51:28.738000,5,False,False,346,243,100970,1203,cam2
2915527,10:51:30.992000,5,False,False,284,208,18807,1335,cam0
2915531,10:51:31.192000,5,False,False,284,208,18807,1334,cam0
2915605,10:51:33.235000,5,False,False,358,246,101235,1232,cam2
2915825,10:51:40.192000,5,False,False,236,173,18904,1181,cam0
2915827,10:51:40.235000,5,False,False,361,245,101235,1225,cam2
2915868,10:51:41.494000,5,False,False,237,173,18904,1197,cam0
2915872,10:51:41.697000,5,False,False,237,173,18904,1197,cam0
2915971,10:51:44.734000,5,False,False,348,244,100970,1194,cam2
2916001,10:51:45.688000,5,False,False,282,210,18807,1355,cam0
2916082,10:51:48.234000,5,False,False,350,240,100970,1204,cam2
2916120,10:51:49.488000,5,False,False,352,183,123454,1196,cam1
2916129,10:51:49.742000,5,False,False,428,243,100724,1280,cam2
2916189,10:51:51.682000,5,False,False,353,182,123454,1188,cam1
2916215,10:51:52.433000,5,False,False,388,194,100932,1228,cam2
2916222,10:51:52.488000,5,False,False,353,183,123454,1180,cam1
2916290,10:51:54.237000,5,False,False,436,121,101200,1450,cam2
2916330,10:51:55.465000,5,False,False,388,192,100932,1229,cam2
2916335,10:51:55.487000,5,False,False,353,184,123454,1181,cam1
